Country/Region,Lat,Long,Status,Date,Confirmed,Deaths,Recovered
Andorra,42.5063,1.5218,confirmed,4/26/20,738,40,344
Angola,-11.2027,17.8739,confirmed,4/26/20,26,2,6
Antigua and Barbuda,17.0608,-61.7964,confirmed,4/26/20,24,3,11
Argentina,-38.4161,-63.6167,confirmed,4/26/20,3892,192,1107
Armenia,40.0691,45.0382,confirmed,4/26/20,1746,28,833
Australia,-256.85020000000003,1130.8438999999998,confirmed,4/26/20,6714,83,5541
Austria,47.5162,14.5501,confirmed,4/26/20,15225,542,12282
Azerbaijan,40.1431,47.5769,confirmed,4/26/20,1645,21,1139
Bahamas,25.025885,-78.035889,confirmed,4/26/20,80,11,22
Bahrain,26.0275,50.55,confirmed,4/26/20,2647,8,1189
Bangladesh,23.685,90.3563,confirmed,4/26/20,5416,145,122
Barbados,13.1939,-59.5432,confirmed,4/26/20,79,6,39
Belarus,53.7098,27.9534,confirmed,4/26/20,10463,72,1695
Belgium,50.8333,4.469936,confirmed,4/26/20,46134,7094,10785
Belize,17.1899,-88.4976,confirmed,4/26/20,18,2,5
Benin,9.3077,2.3158,confirmed,4/26/20,64,1,33
Bhutan,27.5142,90.4336,confirmed,4/26/20,7,0,4
Bolivia,-16.2902,-63.5887,confirmed,4/26/20,950,50,80
Bosnia and Herzegovina,43.9159,17.6791,confirmed,4/26/20,1516,59,624
Botswana,-22.3285,24.6849,confirmed,4/26/20,22,1,0
Brazil,-14.235,-51.9253,confirmed,4/26/20,63100,4286,30152
Brunei,4.5353,114.7277,confirmed,4/26/20,138,1,123
Bulgaria,42.7339,25.4858,confirmed,4/26/20,1300,56,205
Burkina Faso,12.2383,-1.5616,confirmed,4/26/20,632,42,453
Burma,21.9162,95.956,confirmed,4/26/20,146,5,10
Burundi,-3.3731,29.9189,confirmed,4/26/20,11,1,4
Cabo Verde,16.5388,-23.0418,confirmed,4/26/20,106,1,1
Cambodia,11.55,104.9167,confirmed,4/26/20,122,0,117
Cameroon,3.8480000000000003,11.5021,confirmed,4/26/20,1621,56,786
Canada,638.5557999999999,-1119.4903,confirmed,4/26/20,48033,2687,16883
Central African Republic,6.6111,20.9394,confirmed,4/26/20,19,0,10
Chad,15.4542,18.7322,confirmed,4/26/20,46,0,15
Chile,-35.6751,-71.543,confirmed,4/26/20,15010,189,7024
China,1085.2923,3688.937700000001,confirmed,4/26/20,83912,4637,78277
Colombia,4.5709,-74.2973,confirmed,4/26/20,5379,244,1133
Comoros,-11.6455,43.3333,confirmed,4/26/20,0,0,0
Congo (Brazzaville),-0.228,15.8277,confirmed,4/26/20,200,6,19
Congo (Kinshasa),-4.0383,21.7587,confirmed,4/26/20,442,28,50
Costa Rica,9.7489,-83.7534,confirmed,4/26/20,695,6,264
Cote d'Ivoire,7.54,-5.5471,confirmed,4/26/20,1150,14,468
Croatia,45.1,15.2,confirmed,4/26/20,2030,55,1103
Cuba,21.521757,-77.78116700000002,confirmed,4/26/20,1369,54,501
Cyprus,35.1264,33.4299,confirmed,4/26/20,817,14,148
Czechia,49.8175,15.472999999999999,confirmed,4/26/20,7404,220,2545
Denmark,189.8634,-40.014300000000006,confirmed,4/26/20,8773,422,5994
Diamond Princess,0.0,0.0,confirmed,4/26/20,712,13,645
Djibouti,11.8251,42.5903,confirmed,4/26/20,1023,2,411
Dominica,15.415,-61.371,confirmed,4/26/20,16,0,13
Dominican Republic,18.7357,-70.1627,confirmed,4/26/20,6135,278,910
Ecuador,-1.8312,-78.1834,confirmed,4/26/20,22719,576,1366
Egypt,26.820553000000004,30.802497999999996,confirmed,4/26/20,4534,317,1176
El Salvador,13.7942,-88.8965,confirmed,4/26/20,298,8,83
Equatorial Guinea,1.6508,10.2679,confirmed,4/26/20,258,1,8
Eritrea,15.1794,39.7823,confirmed,4/26/20,39,0,13
Estonia,58.5953,25.0136,confirmed,4/26/20,1643,49,233
Eswatini,-26.5225,31.4659,confirmed,4/26/20,59,1,10
Ethiopia,9.145,40.4897,confirmed,4/26/20,123,3,41
Fiji,-17.7134,178.065,confirmed,4/26/20,18,0,12
Finland,61.92411,25.748151,confirmed,4/26/20,4576,190,2500
France,91.39739499999999,60.04088600000003,confirmed,4/26/20,162220,22859,44903
Gabon,-0.8037,11.6094,confirmed,4/26/20,176,3,30
Gambia,13.4432,-15.3101,confirmed,4/26/20,10,1,8
Georgia,42.3154,43.3569,confirmed,4/26/20,486,6,149
Germany,51.165690999999995,10.451526,confirmed,4/26/20,157770,5976,112000
Ghana,7.9465,-1.0232,confirmed,4/26/20,1550,11,155
Greece,39.0742,21.8243,confirmed,4/26/20,2517,134,577
Grenada,12.1165,-61.678999999999995,confirmed,4/26/20,18,0,7
Guatemala,15.7835,-90.2308,confirmed,4/26/20,500,15,49
Guinea,9.9456,-9.6966,confirmed,4/26/20,996,7,208
Guinea-Bissau,11.8037,-15.1804,confirmed,4/26/20,53,1,3
Guyana,4.860416000000002,-58.93018000000001,confirmed,4/26/20,74,8,12
Haiti,18.9712,-72.2852,confirmed,4/26/20,74,6,7
Holy See,41.9029,12.4534,confirmed,4/26/20,9,0,2
Honduras,15.2,-86.2419,confirmed,4/26/20,627,59,65
Hungary,47.1625,19.5033,confirmed,4/26/20,2500,272,485
Iceland,64.9631,-19.0208,confirmed,4/26/20,1792,10,1608
India,20.593684,78.96288,confirmed,4/26/20,27890,881,6523
Indonesia,-0.7893,113.9213,confirmed,4/26/20,8882,743,1107
Iran,32.427908,53.68804599999999,confirmed,4/26/20,90481,5710,69657
Iraq,33.223191,43.679291,confirmed,4/26/20,1820,87,1263
Ireland,53.1424,-7.6921,confirmed,4/26/20,19262,1087,9233
Israel,31.046051000000002,34.851612,confirmed,4/26/20,15443,201,6731
Italy,41.87194,12.56738,confirmed,4/26/20,197675,26644,64928
Jamaica,18.1096,-77.2975,confirmed,4/26/20,350,7,28
Japan,36.204824,138.252924,confirmed,4/26/20,13405,395,1809
Jordan,31.24,36.51,confirmed,4/26/20,447,7,337
Kazakhstan,48.0196,66.9237,confirmed,4/26/20,2717,25,682
Kenya,-0.0236,37.9062,confirmed,4/26/20,355,14,106
"Korea, South",35.90775700000001,127.766922,confirmed,4/26/20,10738,243,8764
Kosovo,42.602636,20.902977,confirmed,4/26/20,731,20,165
Kuwait,29.311659999999996,47.481766,confirmed,4/26/20,3075,20,806
Kyrgyzstan,41.20438,74.766098,confirmed,4/26/20,682,8,370
Laos,19.856270000000002,102.495496,confirmed,4/26/20,19,0,7
Latvia,56.8796,24.6032,confirmed,4/26/20,812,12,267
Lebanon,33.8547,35.8623,confirmed,4/26/20,707,24,145
Lesotho,-29.61,28.2336,confirmed,4/26/20,0,0,0
Liberia,6.4280550000000005,-9.429499,confirmed,4/26/20,124,12,25
Libya,26.3351,17.228331,confirmed,4/26/20,61,2,18
Liechtenstein,47.14,9.55,confirmed,4/26/20,82,1,79
Lithuania,55.1694,23.8813,confirmed,4/26/20,1438,41,467
Luxembourg,49.8153,6.1296,confirmed,4/26/20,3723,88,3104
MS Zaandam,0.0,0.0,confirmed,4/26/20,9,2,0
Madagascar,-18.766947000000002,46.869107,confirmed,4/26/20,124,0,71
Malawi,-13.2543,34.3015,confirmed,4/26/20,34,3,4
Malaysia,4.210483999999999,101.97576600000001,confirmed,4/26/20,5780,98,3862
Maldives,3.2028,73.2207,confirmed,4/26/20,214,0,17
Mali,17.570692,-3.996166000000001,confirmed,4/26/20,389,23,112
Malta,35.9375,14.3754,confirmed,4/26/20,448,4,282
Mauritania,21.0079,-10.9408,confirmed,4/26/20,7,1,6
Mauritius,-20.348404000000002,57.552152,confirmed,4/26/20,332,9,299
Mexico,23.6345,-102.5528,confirmed,4/26/20,14677,1351,8354
Moldova,47.4116,28.3699,confirmed,4/26/20,3408,96,895
Monaco,43.7333,7.4167,confirmed,4/26/20,94,4,42
Mongolia,46.8625,103.8467,confirmed,4/26/20,38,0,9
Montenegro,42.708678000000006,19.37439,confirmed,4/26/20,321,7,153
Morocco,31.7917,-7.0926,confirmed,4/26/20,4065,161,593
Mozambique,-18.665695,35.529562,confirmed,4/26/20,76,0,12
Namibia,-22.9576,18.4904,confirmed,4/26/20,16,0,8
Nepal,28.1667,84.25,confirmed,4/26/20,52,0,16
Netherlands,107.0442,-264.9603,confirmed,4/26/20,38040,4491,117
New Zealand,-40.9006,174.886,confirmed,4/26/20,1469,19,1180
Nicaragua,12.865416,-85.207229,confirmed,4/26/20,13,3,7
Niger,17.607789,8.081666,confirmed,4/26/20,696,29,350
Nigeria,9.082,8.6753,confirmed,4/26/20,1273,40,239
North Macedonia,41.6086,21.7453,confirmed,4/26/20,1386,61,500
Norway,60.472,8.4689,confirmed,4/26/20,7527,201,32
Oman,21.512583,55.92325500000001,confirmed,4/26/20,1998,10,333
Pakistan,30.3753,69.3451,confirmed,4/26/20,13915,292,3029
Panama,8.538,-80.7821,confirmed,4/26/20,5779,165,338
Papua New Guinea,-6.314993,143.95555,confirmed,4/26/20,8,0,0
Paraguay,-23.4425,-58.4438,confirmed,4/26/20,228,9,85
Peru,-9.19,-75.0152,confirmed,4/26/20,27517,728,8088
Philippines,12.879721,121.77401699999999,confirmed,4/26/20,7579,501,862
Poland,51.9194,19.1451,confirmed,4/26/20,11617,535,2265
Portugal,39.3999,-8.2245,confirmed,4/26/20,23864,903,1329
Qatar,25.3548,51.1839,confirmed,4/26/20,10287,10,1012
Romania,45.9432,24.9668,confirmed,4/26/20,11036,619,3054
Russia,61.52401,105.31875600000001,confirmed,4/26/20,80949,747,6767
Rwanda,-1.9403,29.8739,confirmed,4/26/20,191,0,92
Saint Kitts and Nevis,17.357822,-62.782998,confirmed,4/26/20,15,0,2
Saint Lucia,13.9094,-60.9789,confirmed,4/26/20,15,0,15
Saint Vincent and the Grenadines,12.9843,-61.2872,confirmed,4/26/20,14,0,5
San Marino,43.9424,12.4578,confirmed,4/26/20,538,41,64
Sao Tome and Principe,0.1864,6.6131,confirmed,4/26/20,4,0,0
Saudi Arabia,23.885942,45.079162,confirmed,4/26/20,17522,139,2357
Senegal,14.4974,-14.4524,confirmed,4/26/20,671,9,283
Serbia,44.0165,21.0059,confirmed,4/26/20,8042,156,1182
Seychelles,-4.6796,55.492,confirmed,4/26/20,11,0,6
Sierra Leone,8.460555000000001,-11.779889,confirmed,4/26/20,93,4,10
Singapore,1.2833,103.8333,confirmed,4/26/20,13624,12,1060
Slovakia,48.669,19.699,confirmed,4/26/20,1379,18,394
Slovenia,46.1512,14.9955,confirmed,4/26/20,1396,82,221
Somalia,5.152149,46.199616,confirmed,4/26/20,436,23,10
South Africa,-30.5595,22.9375,confirmed,4/26/20,4546,87,1473
South Sudan,6.8770000000000024,31.307,confirmed,4/26/20,6,0,0
Spain,40.463667,-3.7492199999999998,confirmed,4/26/20,207634,23190,98372
Sri Lanka,7.873054,80.77179699999998,confirmed,4/26/20,523,7,120
Sudan,12.8628,30.2176,confirmed,4/26/20,237,21,20
Suriname,3.9193,-56.0278,confirmed,4/26/20,10,1,7
Sweden,60.128161,18.643501,confirmed,4/26/20,18640,2194,0
Switzerland,46.8182,8.2275,confirmed,4/26/20,29061,1610,21800
Syria,34.802075,38.99681500000001,confirmed,4/26/20,43,3,14
Taiwan*,23.7,121.0,confirmed,4/26/20,429,6,281
Tajikistan,38.861,71.2761,confirmed,4/26/20,0,0,0
Tanzania,-6.369028,34.888822,confirmed,4/26/20,299,10,48
Thailand,15.870032,100.992541,confirmed,4/26/20,2922,51,2594
Timor-Leste,-8.874217,125.727539,confirmed,4/26/20,24,0,2
Togo,8.6195,0.8248,confirmed,4/26/20,98,6,62
Trinidad and Tobago,10.6918,-61.2225,confirmed,4/26/20,115,8,54
Tunisia,33.886917,9.537499,confirmed,4/26/20,949,38,216
Turkey,38.9637,35.2433,confirmed,4/26/20,110130,2805,29140
US,40.0,-100.0,confirmed,4/26/20,968518,57289,106988
Uganda,1.373333,32.290275,confirmed,4/26/20,79,0,46
Ukraine,48.3794,31.1656,confirmed,4/26/20,8617,209,840
United Arab Emirates,23.424076,53.847818000000004,confirmed,4/26/20,10349,76,1978
United Kingdom,270.02989800000006,-482.92466599999995,confirmed,4/26/20,158926,24053,778
Uruguay,-32.5228,-55.7658,confirmed,4/26/20,606,15,375
Uzbekistan,41.377491,64.585262,confirmed,4/26/20,1869,8,789
Venezuela,6.4238,-66.5897,confirmed,4/26/20,325,10,137
Vietnam,14.058323999999999,108.277199,confirmed,4/26/20,270,0,225
West Bank and Gaza,31.9522,35.2332,confirmed,4/26/20,342,2,83
Western Sahara,24.2155,-12.8858,confirmed,4/26/20,6,0,5
Yemen,15.552726999999999,48.516388,confirmed,4/26/20,1,0,1
Zambia,-13.133897,27.849332,confirmed,4/26/20,88,3,42
Zimbabwe,-19.015438,29.154857,confirmed,4/26/20,31,4,2
Afghanistan,33.93911,67.709953,confirmed,4/27/20,1703,57,220
Albania,41.1533,20.1683,confirmed,4/27/20,736,28,422
Algeria,28.0339,1.6596,confirmed,4/27/20,3517,432,1558
Andorra,42.5063,1.5218,confirmed,4/27/20,743,40,385
Angola,-11.2027,17.8739,confirmed,4/27/20,27,2,6
Antigua and Barbuda,17.0608,-61.7964,confirmed,4/27/20,24,3,11
Argentina,-38.4161,-63.6167,confirmed,4/27/20,4003,197,1140
Armenia,40.0691,45.0382,confirmed,4/27/20,1808,29,848
Australia,-256.85020000000003,1130.8438999999998,confirmed,4/27/20,6721,83,5588
Austria,47.5162,14.5501,confirmed,4/27/20,15274,549,12362
Azerbaijan,40.1431,47.5769,confirmed,4/27/20,1678,22,1162
Bahamas,25.025885,-78.035889,confirmed,4/27/20,80,11,22
Bahrain,26.0275,50.55,confirmed,4/27/20,2723,8,1218
Bangladesh,23.685,90.3563,confirmed,4/27/20,5913,152,131
Barbados,13.1939,-59.5432,confirmed,4/27/20,80,6,39
Belarus,53.7098,27.9534,confirmed,4/27/20,11289,75,1740
Belgium,50.8333,4.469936,confirmed,4/27/20,46687,7207,10878
Belize,17.1899,-88.4976,confirmed,4/27/20,18,2,6
Benin,9.3077,2.3158,confirmed,4/27/20,64,1,33
Bhutan,27.5142,90.4336,confirmed,4/27/20,7,0,4
Bolivia,-16.2902,-63.5887,confirmed,4/27/20,1014,53,98
Bosnia and Herzegovina,43.9159,17.6791,confirmed,4/27/20,1565,60,659
Botswana,-22.3285,24.6849,confirmed,4/27/20,22,1,0
Brazil,-14.235,-51.9253,confirmed,4/27/20,67446,4603,31142
Brunei,4.5353,114.7277,confirmed,4/27/20,138,1,124
Bulgaria,42.7339,25.4858,confirmed,4/27/20,1363,58,206
Burkina Faso,12.2383,-1.5616,confirmed,4/27/20,635,42,469
Burma,21.9162,95.956,confirmed,4/27/20,146,5,16
Burundi,-3.3731,29.9189,confirmed,4/27/20,11,1,4
Cabo Verde,16.5388,-23.0418,confirmed,4/27/20,109,1,1
Cambodia,11.55,104.9167,confirmed,4/27/20,122,0,119
Cameroon,3.8480000000000003,11.5021,confirmed,4/27/20,1705,58,805
Canada,638.5557999999999,-1119.4903,confirmed,4/27/20,49616,2841,18268
Central African Republic,6.6111,20.9394,confirmed,4/27/20,19,0,10
Chad,15.4542,18.7322,confirmed,4/27/20,46,0,15
Chile,-35.6751,-71.543,confirmed,4/27/20,15492,198,7327
China,1085.2923,3688.937700000001,confirmed,4/27/20,83918,4637,78374
Colombia,4.5709,-74.2973,confirmed,4/27/20,5597,253,1210
Comoros,-11.6455,43.3333,confirmed,4/27/20,0,0,0
Congo (Brazzaville),-0.228,15.8277,confirmed,4/27/20,200,6,19
Congo (Kinshasa),-4.0383,21.7587,confirmed,4/27/20,459,28,50
Costa Rica,9.7489,-83.7534,confirmed,4/27/20,697,6,287
Cote d'Ivoire,7.54,-5.5471,confirmed,4/27/20,1164,14,499
Croatia,45.1,15.2,confirmed,4/27/20,2039,59,1166
Cuba,21.521757,-77.78116700000002,confirmed,4/27/20,1389,56,525
Cyprus,35.1264,33.4299,confirmed,4/27/20,822,15,148
Czechia,49.8175,15.472999999999999,confirmed,4/27/20,7445,223,2826
Denmark,189.8634,-40.014300000000006,confirmed,4/27/20,8896,427,6148
Diamond Princess,0.0,0.0,confirmed,4/27/20,712,13,645
Djibouti,11.8251,42.5903,confirmed,4/27/20,1035,2,477
Dominica,15.415,-61.371,confirmed,4/27/20,16,0,13
Dominican Republic,18.7357,-70.1627,confirmed,4/27/20,6293,282,993
Ecuador,-1.8312,-78.1834,confirmed,4/27/20,23240,663,1557
Egypt,26.820553000000004,30.802497999999996,confirmed,4/27/20,4782,337,1236
El Salvador,13.7942,-88.8965,confirmed,4/27/20,323,8,89
Equatorial Guinea,1.6508,10.2679,confirmed,4/27/20,258,1,9
Eritrea,15.1794,39.7823,confirmed,4/27/20,39,0,13
Estonia,58.5953,25.0136,confirmed,4/27/20,1647,50,233
Eswatini,-26.5225,31.4659,confirmed,4/27/20,65,1,10
Ethiopia,9.145,40.4897,confirmed,4/27/20,124,3,50
Fiji,-17.7134,178.065,confirmed,4/27/20,18,0,12
Finland,61.92411,25.748151,confirmed,4/27/20,4695,193,2500
France,91.39739499999999,60.04088600000003,confirmed,4/27/20,165963,23296,45513
Gabon,-0.8037,11.6094,confirmed,4/27/20,211,3,43
Gambia,13.4432,-15.3101,confirmed,4/27/20,10,1,8
Georgia,42.3154,43.3569,confirmed,4/27/20,497,6,156
Germany,51.165690999999995,10.451526,confirmed,4/27/20,158758,6126,114500
Ghana,7.9465,-1.0232,confirmed,4/27/20,1550,11,155
Greece,39.0742,21.8243,confirmed,4/27/20,2534,136,577
Grenada,12.1165,-61.678999999999995,confirmed,4/27/20,18,0,7
Guatemala,15.7835,-90.2308,confirmed,4/27/20,530,15,49
Guinea,9.9456,-9.6966,confirmed,4/27/20,1163,7,246
Guinea-Bissau,11.8037,-15.1804,confirmed,4/27/20,73,1,18
Guyana,4.860416000000002,-58.93018000000001,confirmed,4/27/20,74,8,15
Haiti,18.9712,-72.2852,confirmed,4/27/20,76,6,8
Holy See,41.9029,12.4534,confirmed,4/27/20,9,0,2
Honduras,15.2,-86.2419,confirmed,4/27/20,661,61,79
Hungary,47.1625,19.5033,confirmed,4/27/20,2583,280,498
Iceland,64.9631,-19.0208,confirmed,4/27/20,1792,10,1624
India,20.593684,78.96288,confirmed,4/27/20,29451,939,7137
Indonesia,-0.7893,113.9213,confirmed,4/27/20,9096,765,1151
Iran,32.427908,53.68804599999999,confirmed,4/27/20,91472,5806,70933
Iraq,33.223191,43.679291,confirmed,4/27/20,1847,88,1286
Ireland,53.1424,-7.6921,confirmed,4/27/20,19648,1102,9233
Israel,31.046051000000002,34.851612,confirmed,4/27/20,15555,204,7200
Italy,41.87194,12.56738,confirmed,4/27/20,199414,26977,66624
Jamaica,18.1096,-77.2975,confirmed,4/27/20,364,7,29
Japan,36.204824,138.252924,confirmed,4/27/20,13576,417,1899
Jordan,31.24,36.51,confirmed,4/27/20,449,7,342
Kazakhstan,48.0196,66.9237,confirmed,4/27/20,2835,25,720
Kenya,-0.0236,37.9062,confirmed,4/27/20,363,14,114
"Korea, South",35.90775700000001,127.766922,confirmed,4/27/20,10752,244,8854
Kosovo,42.602636,20.902977,confirmed,4/27/20,763,21,166
Kuwait,29.311659999999996,47.481766,confirmed,4/27/20,3288,22,1012
Kyrgyzstan,41.20438,74.766098,confirmed,4/27/20,695,8,395
Laos,19.856270000000002,102.495496,confirmed,4/27/20,19,0,7
Latvia,56.8796,24.6032,confirmed,4/27/20,818,13,267
Lebanon,33.8547,35.8623,confirmed,4/27/20,710,24,145
Lesotho,-29.61,28.2336,confirmed,4/27/20,0,0,0
Liberia,6.4280550000000005,-9.429499,confirmed,4/27/20,124,12,25
Libya,26.3351,17.228331,confirmed,4/27/20,61,2,18
Liechtenstein,47.14,9.55,confirmed,4/27/20,82,1,79
Lithuania,55.1694,23.8813,confirmed,4/27/20,1449,41,474
Luxembourg,49.8153,6.1296,confirmed,4/27/20,3729,88,3123
MS Zaandam,0.0,0.0,confirmed,4/27/20,9,2,0
Madagascar,-18.766947000000002,46.869107,confirmed,4/27/20,128,0,75
Malawi,-13.2543,34.3015,confirmed,4/27/20,36,3,4
Malaysia,4.210483999999999,101.97576600000001,confirmed,4/27/20,5820,99,3957
Maldives,3.2028,73.2207,confirmed,4/27/20,226,0,17
Mali,17.570692,-3.996166000000001,confirmed,4/27/20,408,23,113
Malta,35.9375,14.3754,confirmed,4/27/20,450,4,286
Mauritania,21.0079,-10.9408,confirmed,4/27/20,7,1,6
Mauritius,-20.348404000000002,57.552152,confirmed,4/27/20,334,10,302
Mexico,23.6345,-102.5528,confirmed,4/27/20,15529,1434,9086
Moldova,47.4116,28.3699,confirmed,4/27/20,3481,102,925
Monaco,43.7333,7.4167,confirmed,4/27/20,95,4,42
Mongolia,46.8625,103.8467,confirmed,4/27/20,38,0,10
Montenegro,42.708678000000006,19.37439,confirmed,4/27/20,321,7,189
Morocco,31.7917,-7.0926,confirmed,4/27/20,4120,162,695
Mozambique,-18.665695,35.529562,confirmed,4/27/20,76,0,12
Namibia,-22.9576,18.4904,confirmed,4/27/20,16,0,8
Nepal,28.1667,84.25,confirmed,4/27/20,52,0,16
Netherlands,107.0442,-264.9603,confirmed,4/27/20,38440,4534,117
New Zealand,-40.9006,174.886,confirmed,4/27/20,1472,19,1214
Nicaragua,12.865416,-85.207229,confirmed,4/27/20,13,3,7
Niger,17.607789,8.081666,confirmed,4/27/20,701,29,385
Nigeria,9.082,8.6753,confirmed,4/27/20,1337,40,255
North Macedonia,41.6086,21.7453,confirmed,4/27/20,1399,65,553
Norway,60.472,8.4689,confirmed,4/27/20,7599,205,32
Oman,21.512583,55.92325500000001,confirmed,4/27/20,2049,10,364
Pakistan,30.3753,69.3451,confirmed,4/27/20,14612,312,3233
Panama,8.538,-80.7821,confirmed,4/27/20,6021,167,455
Papua New Guinea,-6.314993,143.95555,confirmed,4/27/20,8,0,0
Paraguay,-23.4425,-58.4438,confirmed,4/27/20,228,9,93
Peru,-9.19,-75.0152,confirmed,4/27/20,28699,782,8425
Philippines,12.879721,121.77401699999999,confirmed,4/27/20,7777,511,932
Poland,51.9194,19.1451,confirmed,4/27/20,11902,562,2466
Portugal,39.3999,-8.2245,confirmed,4/27/20,24027,928,1357
Qatar,25.3548,51.1839,confirmed,4/27/20,11244,10,1066
Romania,45.9432,24.9668,confirmed,4/27/20,11339,641,3141
Russia,61.52401,105.31875600000001,confirmed,4/27/20,87147,794,7346
Rwanda,-1.9403,29.8739,confirmed,4/27/20,207,0,93
Saint Kitts and Nevis,17.357822,-62.782998,confirmed,4/27/20,15,0,2
Saint Lucia,13.9094,-60.9789,confirmed,4/27/20,15,0,15
Saint Vincent and the Grenadines,12.9843,-61.2872,confirmed,4/27/20,15,0,8
San Marino,43.9424,12.4578,confirmed,4/27/20,538,41,64
Sao Tome and Principe,0.1864,6.6131,confirmed,4/27/20,4,0,0
Saudi Arabia,23.885942,45.079162,confirmed,4/27/20,18811,144,2531
Senegal,14.4974,-14.4524,confirmed,4/27/20,736,9,284
Serbia,44.0165,21.0059,confirmed,4/27/20,8275,162,1209
Seychelles,-4.6796,55.492,confirmed,4/27/20,11,0,6
Sierra Leone,8.460555000000001,-11.779889,confirmed,4/27/20,93,4,10
Singapore,1.2833,103.8333,confirmed,4/27/20,14423,14,1095
Slovakia,48.669,19.699,confirmed,4/27/20,1381,18,403
Slovenia,46.1512,14.9955,confirmed,4/27/20,1402,83,221
Somalia,5.152149,46.199616,confirmed,4/27/20,480,26,10
South Africa,-30.5595,22.9375,confirmed,4/27/20,4793,90,1473
South Sudan,6.8770000000000024,31.307,confirmed,4/27/20,6,0,0
Spain,40.463667,-3.7492199999999998,confirmed,4/27/20,209465,23521,100875
Sri Lanka,7.873054,80.77179699999998,confirmed,4/27/20,588,7,126
Sudan,12.8628,30.2176,confirmed,4/27/20,275,22,21
Suriname,3.9193,-56.0278,confirmed,4/27/20,10,1,7
Sweden,60.128161,18.643501,confirmed,4/27/20,18926,2274,0
Switzerland,46.8182,8.2275,confirmed,4/27/20,29164,1665,22200
Syria,34.802075,38.99681500000001,confirmed,4/27/20,43,3,19
Taiwan*,23.7,121.0,confirmed,4/27/20,429,6,290
Tajikistan,38.861,71.2761,confirmed,4/27/20,0,0,0
Tanzania,-6.369028,34.888822,confirmed,4/27/20,299,10,48
Thailand,15.870032,100.992541,confirmed,4/27/20,2931,52,2609
Timor-Leste,-8.874217,125.727539,confirmed,4/27/20,24,0,2
Togo,8.6195,0.8248,confirmed,4/27/20,98,6,62
Trinidad and Tobago,10.6918,-61.2225,confirmed,4/27/20,116,8,59
Tunisia,33.886917,9.537499,confirmed,4/27/20,967,39,279
Turkey,38.9637,35.2433,confirmed,4/27/20,112261,2900,33791
US,40.0,-100.0,confirmed,4/27/20,990983,58756,111424
Uganda,1.373333,32.290275,confirmed,4/27/20,79,0,47
Ukraine,48.3794,31.1656,confirmed,4/27/20,9009,220,864
United Arab Emirates,23.424076,53.847818000000004,confirmed,4/27/20,10839,82,2090
United Kingdom,270.02989800000006,-482.92466599999995,confirmed,4/27/20,163630,24376,807
Uruguay,-32.5228,-55.7658,confirmed,4/27/20,620,15,386
Uzbekistan,41.377491,64.585262,confirmed,4/27/20,1904,8,892
Venezuela,6.4238,-66.5897,confirmed,4/27/20,329,10,142
Vietnam,14.058323999999999,108.277199,confirmed,4/27/20,270,0,225
West Bank and Gaza,31.9522,35.2332,confirmed,4/27/20,342,2,83
Western Sahara,24.2155,-12.8858,confirmed,4/27/20,6,0,5
Yemen,15.552726999999999,48.516388,confirmed,4/27/20,1,0,1
Zambia,-13.133897,27.849332,confirmed,4/27/20,88,3,42
Zimbabwe,-19.015438,29.154857,confirmed,4/27/20,32,4,5
Afghanistan,33.93911,67.709953,confirmed,4/28/20,1828,58,228
Albania,41.1533,20.1683,confirmed,4/28/20,750,30,431
Algeria,28.0339,1.6596,confirmed,4/28/20,3649,437,1651
Andorra,42.5063,1.5218,confirmed,4/28/20,743,41,398
Angola,-11.2027,17.8739,confirmed,4/28/20,27,2,6
Antigua and Barbuda,17.0608,-61.7964,confirmed,4/28/20,24,3,11
Argentina,-38.4161,-63.6167,confirmed,4/28/20,4127,207,1162
Armenia,40.0691,45.0382,confirmed,4/28/20,1867,30,866
Australia,-256.85020000000003,1130.8438999999998,confirmed,4/28/20,6744,89,5665
Austria,47.5162,14.5501,confirmed,4/28/20,15357,569,12580
Azerbaijan,40.1431,47.5769,confirmed,4/28/20,1717,22,1221
Bahamas,25.025885,-78.035889,confirmed,4/28/20,80,11,23
Bahrain,26.0275,50.55,confirmed,4/28/20,2811,8,1310
Bangladesh,23.685,90.3563,confirmed,4/28/20,6462,155,139
Barbados,13.1939,-59.5432,confirmed,4/28/20,80,6,39
Belarus,53.7098,27.9534,confirmed,4/28/20,12208,79,1993
Belgium,50.8333,4.469936,confirmed,4/28/20,47334,7331,10943
Belize,17.1899,-88.4976,confirmed,4/28/20,18,2,9
Benin,9.3077,2.3158,confirmed,4/28/20,64,1,33
Bhutan,27.5142,90.4336,confirmed,4/28/20,7,0,5
Bolivia,-16.2902,-63.5887,confirmed,4/28/20,1053,55,110
Bosnia and Herzegovina,43.9159,17.6791,confirmed,4/28/20,1585,63,682
Botswana,-22.3285,24.6849,confirmed,4/28/20,23,1,0
Brazil,-14.235,-51.9253,confirmed,4/28/20,73235,5083,32544
Brunei,4.5353,114.7277,confirmed,4/28/20,138,1,124
Bulgaria,42.7339,25.4858,confirmed,4/28/20,1399,58,222
Burkina Faso,12.2383,-1.5616,confirmed,4/28/20,638,42,476
Burma,21.9162,95.956,confirmed,4/28/20,150,5,16
Burundi,-3.3731,29.9189,confirmed,4/28/20,11,1,4
Cabo Verde,16.5388,-23.0418,confirmed,4/28/20,114,1,2
